"";"Banque";"Indicateur";"Terme";"Num_Terme";"Annee";"Rubrique";"Information";"Montant"
"2998";"BIAT";"Activite";"Trimestre";1;2020;"CH7";"Arrete_Actuel";39399,835764
"2999";"BIAT";"Activite";"Trimestre";1;2020;"CH7";"Arrete_Reference";31693,303493
"3000";"BIAT";"Activite";"Trimestre";1;2020;"CH7";"Annee_Reference";152251,369137
"3001";"BIAT";"Activite";"Trimestre";1;2020;"AC4_5";"Trimestre_Actuel";NA
"3002";"BIAT";"Activite";"Trimestre";1;2020;"AC4_5";"Trimestre_Reference";NA
"3003";"BIAT";"Activite";"Trimestre";1;2020;"AC4_5";"Arrete_Actuel";2377749,530331
"3004";"BIAT";"Activite";"Trimestre";1;2020;"AC4_5";"Arrete_Reference";2044163,880385
"3005";"BIAT";"Activite";"Trimestre";1;2020;"AC4_5";"Annee_Reference";2143475,321956
"3006";"BIAT";"Activite";"Trimestre";1;2020;"AC4";"Trimestre_Actuel";NA
"3007";"BIAT";"Activite";"Trimestre";1;2020;"AC4";"Trimestre_Reference";NA
"3008";"BIAT";"Activite";"Trimestre";1;2020;"AC4";"Arrete_Actuel";27490,892962
"3009";"BIAT";"Activite";"Trimestre";1;2020;"AC4";"Arrete_Reference";43609,026171
"3010";"BIAT";"Activite";"Trimestre";1;2020;"AC4";"Annee_Reference";69389,712293
"3011";"BIAT";"Activite";"Trimestre";1;2020;"AC5";"Trimestre_Actuel";NA
"3012";"BIAT";"Activite";"Trimestre";1;2020;"AC5";"Trimestre_Reference";NA
"3013";"BIAT";"Activite";"Trimestre";1;2020;"AC5";"Arrete_Actuel";2350258,637369
"3014";"BIAT";"Activite";"Trimestre";1;2020;"AC5";"Arrete_Reference";2000554,854214
"3015";"BIAT";"Activite";"Trimestre";1;2020;"AC5";"Annee_Reference";2074085,609663
"3016";"BIAT";"Activite";"Trimestre";1;2020;"AC3";"Trimestre_Actuel";NA
"3017";"BIAT";"Activite";"Trimestre";1;2020;"AC3";"Trimestre_Reference";NA
"3018";"BIAT";"Activite";"Trimestre";1;2020;"AC3";"Arrete_Actuel";10541699,432488
"3019";"BIAT";"Activite";"Trimestre";1;2020;"AC3";"Arrete_Reference";10576229,298366
"3020";"BIAT";"Activite";"Trimestre";1;2020;"AC3";"Annee_Reference";10389128,734766
"3021";"BIAT";"Activite";"Trimestre";1;2020;"PA3";"Trimestre_Actuel";NA
"3022";"BIAT";"Activite";"Trimestre";1;2020;"PA3";"Trimestre_Reference";NA
"3023";"BIAT";"Activite";"Trimestre";1;2020;"PA3";"Arrete_Actuel";12305852,616119
"3024";"BIAT";"Activite";"Trimestre";1;2020;"PA3";"Arrete_Reference";11435246,204277
"3025";"BIAT";"Activite";"Trimestre";1;2020;"PA3";"Annee_Reference";12996823,556662
"3026";"BIAT";"Activite";"Trimestre";1;2020;"DAV";"Trimestre_Actuel";NA
"3027";"BIAT";"Activite";"Trimestre";1;2020;"DAV";"Trimestre_Reference";NA
"3028";"BIAT";"Activite";"Trimestre";1;2020;"DAV";"Arrete_Actuel";6136533,92095
"3029";"BIAT";"Activite";"Trimestre";1;2020;"DAV";"Arrete_Reference";5857521,85098
"3030";"BIAT";"Activite";"Trimestre";1;2020;"DAV";"Annee_Reference";6243960,053574
"3031";"BIAT";"Activite";"Trimestre";1;2020;"Epargne";"Trimestre_Actuel";NA
"3032";"BIAT";"Activite";"Trimestre";1;2020;"Epargne";"Trimestre_Reference";NA
"3033";"BIAT";"Activite";"Trimestre";1;2020;"Epargne";"Arrete_Actuel";2898038,024606
"3034";"BIAT";"Activite";"Trimestre";1;2020;"Epargne";"Arrete_Reference";2692920,147407
"3035";"BIAT";"Activite";"Trimestre";1;2020;"Epargne";"Annee_Reference";2852837,613422
"3036";"BIAT";"Activite";"Trimestre";1;2020;"PA4";"Trimestre_Actuel";NA
"3037";"BIAT";"Activite";"Trimestre";1;2020;"PA4";"Trimestre_Reference";NA
"3038";"BIAT";"Activite";"Trimestre";1;2020;"PA4";"Arrete_Actuel";370701,879075
"3039";"BIAT";"Activite";"Trimestre";1;2020;"PA4";"Arrete_Reference";272724,993148
"3040";"BIAT";"Activite";"Trimestre";1;2020;"PA4";"Annee_Reference";213571,911007
"3041";"BIAT";"Activite";"Trimestre";1;2020;"CAP";"Trimestre_Actuel";NA
"3042";"BIAT";"Activite";"Trimestre";1;2020;"CAP";"Trimestre_Reference";NA
"3043";"BIAT";"Activite";"Trimestre";1;2020;"CAP";"Arrete_Actuel";1471681,999602
"3044";"BIAT";"Activite";"Trimestre";1;2020;"CAP";"Arrete_Reference";1223201,977194
"3045";"BIAT";"Activite";"Trimestre";1;2020;"CAP";"Annee_Reference";1471577,978222
"3046";"BNA";"Activite";"Trimestre";1;2020;"PEB";"Trimestre_Actuel";343922
"3047";"BNA";"Activite";"Trimestre";1;2020;"PEB";"Trimestre_Reference";301194
"3048";"BNA";"Activite";"Trimestre";1;2020;"PEB";"Arrete_Actuel";343922
"3049";"BNA";"Activite";"Trimestre";1;2020;"PEB";"Arrete_Reference";301194
"3050";"BNA";"Activite";"Trimestre";1;2020;"PEB";"Annee_Reference";1324777
"3051";"BNA";"Activite";"Trimestre";1;2020;"PR1";"Trimestre_Actuel";279730
"3052";"BNA";"Activite";"Trimestre";1;2020;"PR1";"Trimestre_Reference";241802
"3053";"BNA";"Activite";"Trimestre";1;2020;"PR1";"Arrete_Actuel";279730
"3054";"BNA";"Activite";"Trimestre";1;2020;"PR1";"Arrete_Reference";241802
"3055";"BNA";"Activite";"Trimestre";1;2020;"PR1";"Annee_Reference";1073394
"3056";"BNA";"Activite";"Trimestre";1;2020;"PR2";"Trimestre_Actuel";34459
"3057";"BNA";"Activite";"Trimestre";1;2020;"PR2";"Trimestre_Reference";27442
"3058";"BNA";"Activite";"Trimestre";1;2020;"PR2";"Arrete_Actuel";34459
"3059";"BNA";"Activite";"Trimestre";1;2020;"PR2";"Arrete_Reference";27442
"3060";"BNA";"Activite";"Trimestre";1;2020;"PR2";"Annee_Reference";126747
"3061";"BNA";"Activite";"Trimestre";1;2020;"PR3_4";"Trimestre_Actuel";29733
"3062";"BNA";"Activite";"Trimestre";1;2020;"PR3_4";"Trimestre_Reference";31950
"3063";"BNA";"Activite";"Trimestre";1;2020;"PR3_4";"Arrete_Actuel";29733
"3064";"BNA";"Activite";"Trimestre";1;2020;"PR3_4";"Arrete_Reference";31950
"3065";"BNA";"Activite";"Trimestre";1;2020;"PR3_4";"Annee_Reference";124636
"3066";"BNA";"Activite";"Trimestre";1;2020;"CEB";"Trimestre_Actuel";180476
"3067";"BNA";"Activite";"Trimestre";1;2020;"CEB";"Trimestre_Reference";151564
"3068";"BNA";"Activite";"Trimestre";1;2020;"CEB";"Arrete_Actuel";180476
"3069";"BNA";"Activite";"Trimestre";1;2020;"CEB";"Arrete_Reference";151564
"3070";"BNA";"Activite";"Trimestre";1;2020;"CEB";"Annee_Reference";670482
"3071";"BNA";"Activite";"Trimestre";1;2020;"CH1";"Trimestre_Actuel";179687
"3072";"BNA";"Activite";"Trimestre";1;2020;"CH1";"Trimestre_Reference";150912
"3073";"BNA";"Activite";"Trimestre";1;2020;"CH1";"Arrete_Actuel";179687
"3074";"BNA";"Activite";"Trimestre";1;2020;"CH1";"Arrete_Reference";150912
"3075";"BNA";"Activite";"Trimestre";1;2020;"CH1";"Annee_Reference";667087
"3076";"BNA";"Activite";"Trimestre";1;2020;"CH2";"Trimestre_Actuel";789
"3077";"BNA";"Activite";"Trimestre";1;2020;"CH2";"Trimestre_Reference";652
"3078";"BNA";"Activite";"Trimestre";1;2020;"CH2";"Arrete_Actuel";789
"3079";"BNA";"Activite";"Trimestre";1;2020;"CH2";"Arrete_Reference";652
"3080";"BNA";"Activite";"Trimestre";1;2020;"CH2";"Annee_Reference";3395
"3081";"BNA";"Activite";"Trimestre";1;2020;"PNB";"Trimestre_Actuel";163446
"3082";"BNA";"Activite";"Trimestre";1;2020;"PNB";"Trimestre_Reference";149630
"3083";"BNA";"Activite";"Trimestre";1;2020;"PNB";"Arrete_Actuel";163446
"3084";"BNA";"Activite";"Trimestre";1;2020;"PNB";"Arrete_Reference";149630
"3085";"BNA";"Activite";"Trimestre";1;2020;"PNB";"Annee_Reference";654295
"3086";"BNA";"Activite";"Trimestre";1;2020;"PR7";"Trimestre_Actuel";212
"3087";"BNA";"Activite";"Trimestre";1;2020;"PR7";"Trimestre_Reference";208
"3088";"BNA";"Activite";"Trimestre";1;2020;"PR7";"Arrete_Actuel";212
"3089";"BNA";"Activite";"Trimestre";1;2020;"PR7";"Arrete_Reference";208
"3090";"BNA";"Activite";"Trimestre";1;2020;"PR7";"Annee_Reference";817
"3091";"BNA";"Activite";"Trimestre";1;2020;"CH6_7";"Trimestre_Actuel";70836
"3092";"BNA";"Activite";"Trimestre";1;2020;"CH6_7";"Trimestre_Reference";66142
"3093";"BNA";"Activite";"Trimestre";1;2020;"CH6_7";"Arrete_Actuel";70836
"3094";"BNA";"Activite";"Trimestre";1;2020;"CH6_7";"Arrete_Reference";66142
"3095";"BNA";"Activite";"Trimestre";1;2020;"CH6_7";"Annee_Reference";289697
"3096";"BNA";"Activite";"Trimestre";1;2020;"CH6";"Trimestre_Actuel";51376
"3097";"BNA";"Activite";"Trimestre";1;2020;"CH6";"Trimestre_Reference";47187
"3098";"BNA";"Activite";"Trimestre";1;2020;"CH6";"Arrete_Actuel";51376
"3099";"BNA";"Activite";"Trimestre";1;2020;"CH6";"Arrete_Reference";47187
"3100";"BNA";"Activite";"Trimestre";1;2020;"CH6";"Annee_Reference";212800
"3101";"BNA";"Activite";"Trimestre";1;2020;"CH7";"Trimestre_Actuel";16467
"3102";"BNA";"Activite";"Trimestre";1;2020;"CH7";"Trimestre_Reference";16354
"3103";"BNA";"Activite";"Trimestre";1;2020;"CH7";"Arrete_Actuel";16467
"3104";"BNA";"Activite";"Trimestre";1;2020;"CH7";"Arrete_Reference";16354
"3105";"BNA";"Activite";"Trimestre";1;2020;"CH7";"Annee_Reference";65009
"3106";"BNA";"Activite";"Trimestre";1;2020;"AC4_5";"Trimestre_Actuel";NA
"3107";"BNA";"Activite";"Trimestre";1;2020;"AC4_5";"Trimestre_Reference";NA
"3108";"BNA";"Activite";"Trimestre";1;2020;"AC4_5";"Arrete_Actuel";1694608
"3109";"BNA";"Activite";"Trimestre";1;2020;"AC4_5";"Arrete_Reference";1562037
"3110";"BNA";"Activite";"Trimestre";1;2020;"AC4_5";"Annee_Reference";1659676
"3111";"BNA";"Activite";"Trimestre";1;2020;"AC4";"Trimestre_Actuel";NA
"3112";"BNA";"Activite";"Trimestre";1;2020;"AC4";"Trimestre_Reference";NA
"3113";"BNA";"Activite";"Trimestre";1;2020;"AC4";"Arrete_Actuel";5434
"3114";"BNA";"Activite";"Trimestre";1;2020;"AC4";"Arrete_Reference";9807
"3115";"BNA";"Activite";"Trimestre";1;2020;"AC4";"Annee_Reference";10979
"3116";"BNA";"Activite";"Trimestre";1;2020;"AC5";"Trimestre_Actuel";NA
"3117";"BNA";"Activite";"Trimestre";1;2020;"AC5";"Trimestre_Reference";NA
"3118";"BNA";"Activite";"Trimestre";1;2020;"AC5";"Arrete_Actuel";1689174
"3119";"BNA";"Activite";"Trimestre";1;2020;"AC5";"Arrete_Reference";1552230
"3120";"BNA";"Activite";"Trimestre";1;2020;"AC5";"Annee_Reference";1648697
"3121";"BNA";"Activite";"Trimestre";1;2020;"AC3";"Trimestre_Actuel";NA
"3122";"BNA";"Activite";"Trimestre";1;2020;"AC3";"Trimestre_Reference";NA
"3123";"BNA";"Activite";"Trimestre";1;2020;"AC3";"Arrete_Actuel";10875378
"3124";"BNA";"Activite";"Trimestre";1;2020;"AC3";"Arrete_Reference";9639419
"3125";"BNA";"Activite";"Trimestre";1;2020;"AC3";"Annee_Reference";10446571
"3126";"BNA";"Activite";"Trimestre";1;2020;"PA3";"Trimestre_Actuel";NA
"3127";"BNA";"Activite";"Trimestre";1;2020;"PA3";"Trimestre_Reference";NA
"3128";"BNA";"Activite";"Trimestre";1;2020;"PA3";"Arrete_Actuel";8789402
"3129";"BNA";"Activite";"Trimestre";1;2020;"PA3";"Arrete_Reference";7751143
"3130";"BNA";"Activite";"Trimestre";1;2020;"PA3";"Annee_Reference";8536957
"3131";"BNA";"Activite";"Trimestre";1;2020;"DAV";"Trimestre_Actuel";NA
"3132";"BNA";"Activite";"Trimestre";1;2020;"DAV";"Trimestre_Reference";NA
"3133";"BNA";"Activite";"Trimestre";1;2020;"DAV";"Arrete_Actuel";2450065
"3134";"BNA";"Activite";"Trimestre";1;2020;"DAV";"Arrete_Reference";2179772
"3135";"BNA";"Activite";"Trimestre";1;2020;"DAV";"Annee_Reference";2245520
"3136";"BNA";"Activite";"Trimestre";1;2020;"Epargne";"Trimestre_Actuel";NA
"3137";"BNA";"Activite";"Trimestre";1;2020;"Epargne";"Trimestre_Reference";NA
"3138";"BNA";"Activite";"Trimestre";1;2020;"Epargne";"Arrete_Actuel";2886047
"3139";"BNA";"Activite";"Trimestre";1;2020;"Epargne";"Arrete_Reference";2675684
"3140";"BNA";"Activite";"Trimestre";1;2020;"Epargne";"Annee_Reference";2840251
"3141";"BNA";"Activite";"Trimestre";1;2020;"PA4";"Trimestre_Actuel";NA
"3142";"BNA";"Activite";"Trimestre";1;2020;"PA4";"Trimestre_Reference";NA
"3143";"BNA";"Activite";"Trimestre";1;2020;"PA4";"Arrete_Actuel";623108
"3144";"BNA";"Activite";"Trimestre";1;2020;"PA4";"Arrete_Reference";617798
"3145";"BNA";"Activite";"Trimestre";1;2020;"PA4";"Annee_Reference";623769
"3146";"BNA";"Activite";"Trimestre";1;2020;"CAP";"Trimestre_Actuel";NA
"3147";"BNA";"Activite";"Trimestre";1;2020;"CAP";"Trimestre_Reference";NA
"3148";"BNA";"Activite";"Trimestre";1;2020;"CAP";"Arrete_Actuel";1523163
"3149";"BNA";"Activite";"Trimestre";1;2020;"CAP";"Arrete_Reference";1152267
"3150";"BNA";"Activite";"Trimestre";1;2020;"CAP";"Annee_Reference";1399510
"3151";"BT";"Activite";"Trimestre";1;2020;"PEB";"Trimestre_Actuel";143428
"3152";"BT";"Activite";"Trimestre";1;2020;"PEB";"Trimestre_Reference";139697
"3153";"BT";"Activite";"Trimestre";1;2020;"PEB";"Arrete_Actuel";143428
"3154";"BT";"Activite";"Trimestre";1;2020;"PEB";"Arrete_Reference";139697
"3155";"BT";"Activite";"Trimestre";1;2020;"PEB";"Annee_Reference";620846
"3156";"BT";"Activite";"Trimestre";1;2020;"PR1";"Trimestre_Actuel";113602
"3157";"BT";"Activite";"Trimestre";1;2020;"PR1";"Trimestre_Reference";105328
"3158";"BT";"Activite";"Trimestre";1;2020;"PR1";"Arrete_Actuel";113602
"3159";"BT";"Activite";"Trimestre";1;2020;"PR1";"Arrete_Reference";105328
"3160";"BT";"Activite";"Trimestre";1;2020;"PR1";"Annee_Reference";473872
"3161";"BT";"Activite";"Trimestre";1;2020;"PR2";"Trimestre_Actuel";15057
"3162";"BT";"Activite";"Trimestre";1;2020;"PR2";"Trimestre_Reference";13692
"3163";"BT";"Activite";"Trimestre";1;2020;"PR2";"Arrete_Actuel";15057
"3164";"BT";"Activite";"Trimestre";1;2020;"PR2";"Arrete_Reference";13692
"3165";"BT";"Activite";"Trimestre";1;2020;"PR2";"Annee_Reference";60661
"3166";"BT";"Activite";"Trimestre";1;2020;"PR3_4";"Trimestre_Actuel";14769
"3167";"BT";"Activite";"Trimestre";1;2020;"PR3_4";"Trimestre_Reference";20677
"3168";"BT";"Activite";"Trimestre";1;2020;"PR3_4";"Arrete_Actuel";14769
"3169";"BT";"Activite";"Trimestre";1;2020;"PR3_4";"Arrete_Reference";20677
"3170";"BT";"Activite";"Trimestre";1;2020;"PR3_4";"Annee_Reference";86313
"3171";"BT";"Activite";"Trimestre";1;2020;"CEB";"Trimestre_Actuel";63356
"3172";"BT";"Activite";"Trimestre";1;2020;"CEB";"Trimestre_Reference";61886
"3173";"BT";"Activite";"Trimestre";1;2020;"CEB";"Arrete_Actuel";63356
"3174";"BT";"Activite";"Trimestre";1;2020;"CEB";"Arrete_Reference";61886
"3175";"BT";"Activite";"Trimestre";1;2020;"CEB";"Annee_Reference";259732
"3176";"BT";"Activite";"Trimestre";1;2020;"CH1";"Trimestre_Actuel";62502
"3177";"BT";"Activite";"Trimestre";1;2020;"CH1";"Trimestre_Reference";61356
"3178";"BT";"Activite";"Trimestre";1;2020;"CH1";"Arrete_Actuel";62502
"3179";"BT";"Activite";"Trimestre";1;2020;"CH1";"Arrete_Reference";61356
"3180";"BT";"Activite";"Trimestre";1;2020;"CH1";"Annee_Reference";256272
"3181";"BT";"Activite";"Trimestre";1;2020;"CH2";"Trimestre_Actuel";854
"3182";"BT";"Activite";"Trimestre";1;2020;"CH2";"Trimestre_Reference";530
"3183";"BT";"Activite";"Trimestre";1;2020;"CH2";"Arrete_Actuel";854
"3184";"BT";"Activite";"Trimestre";1;2020;"CH2";"Arrete_Reference";530
"3185";"BT";"Activite";"Trimestre";1;2020;"CH2";"Annee_Reference";3460
"3186";"BT";"Activite";"Trimestre";1;2020;"PNB";"Trimestre_Actuel";80072
"3187";"BT";"Activite";"Trimestre";1;2020;"PNB";"Trimestre_Reference";77811
"3188";"BT";"Activite";"Trimestre";1;2020;"PNB";"Arrete_Actuel";80072
"3189";"BT";"Activite";"Trimestre";1;2020;"PNB";"Arrete_Reference";77811
"3190";"BT";"Activite";"Trimestre";1;2020;"PNB";"Annee_Reference";361114
"3191";"BT";"Activite";"Trimestre";1;2020;"PR7";"Trimestre_Actuel";137
"3192";"BT";"Activite";"Trimestre";1;2020;"PR7";"Trimestre_Reference";138
"3193";"BT";"Activite";"Trimestre";1;2020;"PR7";"Arrete_Actuel";137
"3194";"BT";"Activite";"Trimestre";1;2020;"PR7";"Arrete_Reference";138
"3195";"BT";"Activite";"Trimestre";1;2020;"PR7";"Annee_Reference";1389
"3196";"BT";"Activite";"Trimestre";1;2020;"CH6_7";"Trimestre_Actuel";31917
"3197";"BT";"Activite";"Trimestre";1;2020;"CH6_7";"Trimestre_Reference";28896
"3198";"BT";"Activite";"Trimestre";1;2020;"CH6_7";"Arrete_Actuel";31917
"3199";"BT";"Activite";"Trimestre";1;2020;"CH6_7";"Arrete_Reference";28896
"3200";"BT";"Activite";"Trimestre";1;2020;"CH6_7";"Annee_Reference";107157
"3201";"BT";"Activite";"Trimestre";1;2020;"CH6";"Trimestre_Actuel";22217
"3202";"BT";"Activite";"Trimestre";1;2020;"CH6";"Trimestre_Reference";21074
"3203";"BT";"Activite";"Trimestre";1;2020;"CH6";"Arrete_Actuel";22217
"3204";"BT";"Activite";"Trimestre";1;2020;"CH6";"Arrete_Reference";21074
"3205";"BT";"Activite";"Trimestre";1;2020;"CH6";"Annee_Reference";74832
"3206";"BT";"Activite";"Trimestre";1;2020;"CH7";"Trimestre_Actuel";9700
"3207";"BT";"Activite";"Trimestre";1;2020;"CH7";"Trimestre_Reference";7822
"3208";"BT";"Activite";"Trimestre";1;2020;"CH7";"Arrete_Actuel";9700
"3209";"BT";"Activite";"Trimestre";1;2020;"CH7";"Arrete_Reference";7822
"3210";"BT";"Activite";"Trimestre";1;2020;"CH7";"Annee_Reference";32325
"3211";"BT";"Activite";"Trimestre";1;2020;"AC4_5";"Trimestre_Actuel";NA
"3212";"BT";"Activite";"Trimestre";1;2020;"AC4_5";"Trimestre_Reference";NA
"3213";"BT";"Activite";"Trimestre";1;2020;"AC4_5";"Arrete_Actuel";909211
"3214";"BT";"Activite";"Trimestre";1;2020;"AC4_5";"Arrete_Reference";1000819
"3215";"BT";"Activite";"Trimestre";1;2020;"AC4_5";"Annee_Reference";933520
"3216";"BT";"Activite";"Trimestre";1;2020;"AC4";"Trimestre_Actuel";NA
"3217";"BT";"Activite";"Trimestre";1;2020;"AC4";"Trimestre_Reference";NA
"3218";"BT";"Activite";"Trimestre";1;2020;"AC4";"Arrete_Actuel";NA
"3219";"BT";"Activite";"Trimestre";1;2020;"AC4";"Arrete_Reference";NA
"3220";"BT";"Activite";"Trimestre";1;2020;"AC4";"Annee_Reference";NA
"3221";"BT";"Activite";"Trimestre";1;2020;"AC5";"Trimestre_Actuel";NA
"3222";"BT";"Activite";"Trimestre";1;2020;"AC5";"Trimestre_Reference";NA
"3223";"BT";"Activite";"Trimestre";1;2020;"AC5";"Arrete_Actuel";909211
"3224";"BT";"Activite";"Trimestre";1;2020;"AC5";"Arrete_Reference";1000819
"3225";"BT";"Activite";"Trimestre";1;2020;"AC5";"Annee_Reference";933520
"3226";"BT";"Activite";"Trimestre";1;2020;"AC3";"Trimestre_Actuel";NA
"3227";"BT";"Activite";"Trimestre";1;2020;"AC3";"Trimestre_Reference";NA
"3228";"BT";"Activite";"Trimestre";1;2020;"AC3";"Arrete_Actuel";4494533
"3229";"BT";"Activite";"Trimestre";1;2020;"AC3";"Arrete_Reference";4379047
"3230";"BT";"Activite";"Trimestre";1;2020;"AC3";"Annee_Reference";4453974
"3231";"BT";"Activite";"Trimestre";1;2020;"PA3";"Trimestre_Actuel";NA
"3232";"BT";"Activite";"Trimestre";1;2020;"PA3";"Trimestre_Reference";NA
"3233";"BT";"Activite";"Trimestre";1;2020;"PA3";"Arrete_Actuel";4196373
"3234";"BT";"Activite";"Trimestre";1;2020;"PA3";"Arrete_Reference";3763219
"3235";"BT";"Activite";"Trimestre";1;2020;"PA3";"Annee_Reference";4025506
"3236";"BT";"Activite";"Trimestre";1;2020;"DAV";"Trimestre_Actuel";NA
"3237";"BT";"Activite";"Trimestre";1;2020;"DAV";"Trimestre_Reference";NA
"3238";"BT";"Activite";"Trimestre";1;2020;"DAV";"Arrete_Actuel";1582809
"3239";"BT";"Activite";"Trimestre";1;2020;"DAV";"Arrete_Reference";1485540
"3240";"BT";"Activite";"Trimestre";1;2020;"DAV";"Annee_Reference";1350771
"3241";"BT";"Activite";"Trimestre";1;2020;"Epargne";"Trimestre_Actuel";NA
"3242";"BT";"Activite";"Trimestre";1;2020;"Epargne";"Trimestre_Reference";NA
"3243";"BT";"Activite";"Trimestre";1;2020;"Epargne";"Arrete_Actuel";1370762
"3244";"BT";"Activite";"Trimestre";1;2020;"Epargne";"Arrete_Reference";1255365
"3245";"BT";"Activite";"Trimestre";1;2020;"Epargne";"Annee_Reference";1345969
"3246";"BT";"Activite";"Trimestre";1;2020;"PA4";"Trimestre_Actuel";NA
"3247";"BT";"Activite";"Trimestre";1;2020;"PA4";"Trimestre_Reference";NA
"3248";"BT";"Activite";"Trimestre";1;2020;"PA4";"Arrete_Actuel";535194
"3249";"BT";"Activite";"Trimestre";1;2020;"PA4";"Arrete_Reference";522634
"3250";"BT";"Activite";"Trimestre";1;2020;"PA4";"Annee_Reference";531015
"3251";"BT";"Activite";"Trimestre";1;2020;"CAP";"Trimestre_Actuel";NA
"3252";"BT";"Activite";"Trimestre";1;2020;"CAP";"Trimestre_Reference";NA
"3253";"BT";"Activite";"Trimestre";1;2020;"CAP";"Arrete_Actuel";783076
"3254";"BT";"Activite";"Trimestre";1;2020;"CAP";"Arrete_Reference";728779
"3255";"BT";"Activite";"Trimestre";1;2020;"CAP";"Annee_Reference";783076
"3256";"STB";"Activite";"Trimestre";1;2020;"PEB";"Arrete_Actuel";265303,712
"3257";"STB";"Activite";"Trimestre";1;2020;"PEB";"Arrete_Reference";232157,632
"3258";"STB";"Activite";"Trimestre";1;2020;"PEB";"Annee_Reference";1048041,443
"3259";"STB";"Activite";"Trimestre";1;2020;"PR1";"Arrete_Actuel";206078,401
"3260";"STB";"Activite";"Trimestre";1;2020;"PR1";"Arrete_Reference";179991,501
"3261";"STB";"Activite";"Trimestre";1;2020;"PR1";"Annee_Reference";803025,573
"3262";"STB";"Activite";"Trimestre";1;2020;"PR2";"Arrete_Actuel";27716,732
"3263";"STB";"Activite";"Trimestre";1;2020;"PR2";"Arrete_Reference";22590,248
"3264";"STB";"Activite";"Trimestre";1;2020;"PR2";"Annee_Reference";108033,1
"3265";"STB";"Activite";"Trimestre";1;2020;"PR3_4";"Arrete_Actuel";31508,58
"3266";"STB";"Activite";"Trimestre";1;2020;"PR3_4";"Arrete_Reference";29575,883
"3267";"STB";"Activite";"Trimestre";1;2020;"PR3_4";"Annee_Reference";136982,77
"3268";"STB";"Activite";"Trimestre";1;2020;"CEB";"Arrete_Actuel";117060,595
"3269";"STB";"Activite";"Trimestre";1;2020;"CEB";"Arrete_Reference";98447,312
"3270";"STB";"Activite";"Trimestre";1;2020;"CEB";"Annee_Reference";446900,277
"3271";"STB";"Activite";"Trimestre";1;2020;"CH1";"Arrete_Actuel";115786,847
"3272";"STB";"Activite";"Trimestre";1;2020;"CH1";"Arrete_Reference";97112,489
"3273";"STB";"Activite";"Trimestre";1;2020;"CH1";"Annee_Reference";440067,441
"3274";"STB";"Activite";"Trimestre";1;2020;"CH2";"Arrete_Actuel";1273,748
"3275";"STB";"Activite";"Trimestre";1;2020;"CH2";"Arrete_Reference";1334,824
"3276";"STB";"Activite";"Trimestre";1;2020;"CH2";"Annee_Reference";6832,836
"3277";"STB";"Activite";"Trimestre";1;2020;"PNB";"Arrete_Actuel";148243,117
"3278";"STB";"Activite";"Trimestre";1;2020;"PNB";"Arrete_Reference";133710,32
