Banque;Indicateur;Terme;Num_Terme;Annee;Rubrique;Information;Montant
AB;Bilan;Semestre;2;2013;AC4;Arrete_Reference;290711
AB;Bilan;Semestre;2;2013;AC5;Annee_Reference;499026
AB;Bilan;Semestre;2;2013;AC5;Arrete_Actuel;550493
AB;Bilan;Semestre;2;2013;AC5;Arrete_Reference;499026
AB;Bilan;Semestre;2;2013;AC6;Annee_Reference;107914
AB;Bilan;Semestre;2;2013;AC6;Arrete_Actuel;111765
AB;Bilan;Semestre;2;2013;AC6;Arrete_Reference;107914
AB;Bilan;Semestre;2;2013;AC7;Annee_Reference;93129
AB;Bilan;Semestre;2;2013;AC7;Arrete_Actuel;96026
AB;Bilan;Semestre;2;2013;AC7;Arrete_Reference;93129
AB;Bilan;Semestre;2;2013;ACT;Annee_Reference;6490982
AB;Bilan;Semestre;2;2013;ACT;Arrete_Actuel;7225631
AB;Bilan;Semestre;2;2013;ACT;Arrete_Reference;6490982
AB;Bilan;Semestre;2;2013;CAP;Annee_Reference;410367
AB;Bilan;Semestre;2;2013;CAP;Arrete_Actuel;568459
AB;Bilan;Semestre;2;2013;CAP;Arrete_Reference;410367
AB;Bilan;Semestre;2;2013;CP1;Annee_Reference;1,00E+05
AB;Bilan;Semestre;2;2013;CP1;Arrete_Actuel;122220
AB;Bilan;Semestre;2;2013;CP1;Arrete_Reference;1,00E+05
AB;Bilan;Semestre;2;2013;CP2;Annee_Reference;263191
AB;Bilan;Semestre;2;2013;CP2;Arrete_Actuel;346012
AB;Bilan;Semestre;2;2013;CP2;Arrete_Reference;263191
AB;Bilan;Semestre;2;2013;CP3;Annee_Reference;NA
AB;Bilan;Semestre;2;2013;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2013;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;2;2013;CP4;Annee_Reference;423
AB;Bilan;Semestre;2;2013;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;2;2013;CP4;Arrete_Reference;423
AB;Bilan;Semestre;2;2013;CP5;Annee_Reference;1
AB;Bilan;Semestre;2;2013;CP5;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2013;CP5;Arrete_Reference;1
AB;Bilan;Semestre;2;2013;CP6;Annee_Reference;46752
AB;Bilan;Semestre;2;2013;CP6;Arrete_Actuel;99804
AB;Bilan;Semestre;2;2013;CP6;Arrete_Reference;46752
AB;Bilan;Semestre;2;2013;CP7;Annee_Reference;NA
AB;Bilan;Semestre;2;2013;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2013;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;2;2013;CPP;Annee_Reference;6490982
AB;Bilan;Semestre;2;2013;CPP;Arrete_Actuel;7225631
AB;Bilan;Semestre;2;2013;CPP;Arrete_Reference;6490982
AB;Bilan;Semestre;2;2013;PA1;Annee_Reference;552593
AB;Bilan;Semestre;2;2013;PA1;Arrete_Actuel;490081
AB;Bilan;Semestre;2;2013;PA1;Arrete_Reference;552593
AB;Bilan;Semestre;2;2013;PA2;Annee_Reference;214871
AB;Bilan;Semestre;2;2013;PA2;Arrete_Actuel;166556
AB;Bilan;Semestre;2;2013;PA2;Arrete_Reference;214871
AB;Bilan;Semestre;2;2013;PA3;Annee_Reference;4395112
AB;Bilan;Semestre;2;2013;PA3;Arrete_Actuel;4964477
AB;Bilan;Semestre;2;2013;PA3;Arrete_Reference;4395112
AB;Bilan;Semestre;2;2013;PA4;Annee_Reference;730513
AB;Bilan;Semestre;2;2013;PA4;Arrete_Actuel;846029
AB;Bilan;Semestre;2;2013;PA4;Arrete_Reference;730513
AB;Bilan;Semestre;2;2013;PA5;Annee_Reference;187526
AB;Bilan;Semestre;2;2013;PA5;Arrete_Actuel;190029
AB;Bilan;Semestre;2;2013;PA5;Arrete_Reference;187526
AB;Bilan;Semestre;2;2013;PAS;Annee_Reference;6080615
AB;Bilan;Semestre;2;2013;PAS;Arrete_Actuel;6657172
AB;Bilan;Semestre;2;2013;PAS;Arrete_Reference;6080615
AB;Bilan;Semestre;2;2014;AC1;Annee_Reference;318400
AB;Bilan;Semestre;2;2014;AC1;Arrete_Actuel;193852
AB;Bilan;Semestre;2;2014;AC1;Arrete_Reference;318400
AB;Bilan;Semestre;2;2014;AC2;Annee_Reference;228783
AB;Bilan;Semestre;2;2014;AC2;Arrete_Actuel;204020
AB;Bilan;Semestre;2;2014;AC2;Arrete_Reference;228783
AB;Bilan;Semestre;2;2014;AC3;Annee_Reference;5484548
AB;Bilan;Semestre;2;2014;AC3;Arrete_Actuel;6116034
AB;Bilan;Semestre;2;2014;AC3;Arrete_Reference;5484548
AB;Bilan;Semestre;2;2014;AC4;Annee_Reference;435616
AB;Bilan;Semestre;2;2014;AC4;Arrete_Actuel;691714
AB;Bilan;Semestre;2;2014;AC4;Arrete_Reference;435616
AB;Bilan;Semestre;2;2014;AC5;Annee_Reference;550493
AB;Bilan;Semestre;2;2014;AC5;Arrete_Actuel;587287
AB;Bilan;Semestre;2;2014;AC5;Arrete_Reference;550493
AB;Bilan;Semestre;2;2014;AC6;Annee_Reference;111765
AB;Bilan;Semestre;2;2014;AC6;Arrete_Actuel;113024
AB;Bilan;Semestre;2;2014;AC6;Arrete_Reference;111765
AB;Bilan;Semestre;2;2014;AC7;Annee_Reference;96026
AB;Bilan;Semestre;2;2014;AC7;Arrete_Actuel;88946
AB;Bilan;Semestre;2;2014;AC7;Arrete_Reference;96026
AB;Bilan;Semestre;2;2014;ACT;Annee_Reference;7225631
AB;Bilan;Semestre;2;2014;ACT;Arrete_Actuel;7994877
AB;Bilan;Semestre;2;2014;ACT;Arrete_Reference;7225631
AB;Bilan;Semestre;2;2014;CAP;Annee_Reference;568459
AB;Bilan;Semestre;2;2014;CAP;Arrete_Actuel;635247
AB;Bilan;Semestre;2;2014;CAP;Arrete_Reference;568459
AB;Bilan;Semestre;2;2014;CP1;Annee_Reference;122220
AB;Bilan;Semestre;2;2014;CP1;Arrete_Actuel;122220
AB;Bilan;Semestre;2;2014;CP1;Arrete_Reference;122220
AB;Bilan;Semestre;2;2014;CP2;Annee_Reference;346012
AB;Bilan;Semestre;2;2014;CP2;Arrete_Actuel;423431
AB;Bilan;Semestre;2;2014;CP2;Arrete_Reference;346012
AB;Bilan;Semestre;2;2014;CP3;Annee_Reference;NA
AB;Bilan;Semestre;2;2014;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2014;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;2;2014;CP4;Annee_Reference;423
AB;Bilan;Semestre;2;2014;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;2;2014;CP4;Arrete_Reference;423
AB;Bilan;Semestre;2;2014;CP5;Annee_Reference;NA
AB;Bilan;Semestre;2;2014;CP5;Arrete_Actuel;2
AB;Bilan;Semestre;2;2014;CP5;Arrete_Reference;NA
AB;Bilan;Semestre;2;2014;CP6;Annee_Reference;99804
AB;Bilan;Semestre;2;2014;CP6;Arrete_Actuel;89171
AB;Bilan;Semestre;2;2014;CP6;Arrete_Reference;99804
AB;Bilan;Semestre;2;2014;CP7;Annee_Reference;NA
AB;Bilan;Semestre;2;2014;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2014;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;2;2014;CPP;Annee_Reference;7225631
AB;Bilan;Semestre;2;2014;CPP;Arrete_Actuel;7994877
AB;Bilan;Semestre;2;2014;CPP;Arrete_Reference;7225631
AB;Bilan;Semestre;2;2014;PA1;Annee_Reference;490081
AB;Bilan;Semestre;2;2014;PA1;Arrete_Actuel;427124
AB;Bilan;Semestre;2;2014;PA1;Arrete_Reference;490081
AB;Bilan;Semestre;2;2014;PA2;Annee_Reference;166556
AB;Bilan;Semestre;2;2014;PA2;Arrete_Actuel;242599
AB;Bilan;Semestre;2;2014;PA2;Arrete_Reference;166556
AB;Bilan;Semestre;2;2014;PA3;Annee_Reference;4964477
AB;Bilan;Semestre;2;2014;PA3;Arrete_Actuel;5534662
AB;Bilan;Semestre;2;2014;PA3;Arrete_Reference;4964477
AB;Bilan;Semestre;2;2014;PA4;Annee_Reference;846029
AB;Bilan;Semestre;2;2014;PA4;Arrete_Actuel;895487
AB;Bilan;Semestre;2;2014;PA4;Arrete_Reference;846029
AB;Bilan;Semestre;2;2014;PA5;Annee_Reference;190029
AB;Bilan;Semestre;2;2014;PA5;Arrete_Actuel;259758
AB;Bilan;Semestre;2;2014;PA5;Arrete_Reference;190029
AB;Bilan;Semestre;2;2014;PAS;Annee_Reference;6657172
AB;Bilan;Semestre;2;2014;PAS;Arrete_Actuel;7359630
AB;Bilan;Semestre;2;2014;PAS;Arrete_Reference;6657172
AB;Bilan;Semestre;2;2015;AC1;Annee_Reference;193852
AB;Bilan;Semestre;2;2015;AC1;Arrete_Actuel;107781
AB;Bilan;Semestre;2;2015;AC1;Arrete_Reference;193852
AB;Bilan;Semestre;2;2015;AC2;Annee_Reference;204020
AB;Bilan;Semestre;2;2015;AC2;Arrete_Actuel;193873
AB;Bilan;Semestre;2;2015;AC2;Arrete_Reference;204020
AB;Bilan;Semestre;2;2015;AC3;Annee_Reference;6116034
AB;Bilan;Semestre;2;2015;AC3;Arrete_Actuel;5971463
AB;Bilan;Semestre;2;2015;AC3;Arrete_Reference;6116034
AB;Bilan;Semestre;2;2015;AC4;Annee_Reference;691714
AB;Bilan;Semestre;2;2015;AC4;Arrete_Actuel;905996
AB;Bilan;Semestre;2;2015;AC4;Arrete_Reference;691714
AB;Bilan;Semestre;2;2015;AC5;Annee_Reference;587287
AB;Bilan;Semestre;2;2015;AC5;Arrete_Actuel;570774
AB;Bilan;Semestre;2;2015;AC5;Arrete_Reference;587287
AB;Bilan;Semestre;2;2015;AC6;Annee_Reference;113024
AB;Bilan;Semestre;2;2015;AC6;Arrete_Actuel;117566
AB;Bilan;Semestre;2;2015;AC6;Arrete_Reference;113024
AB;Bilan;Semestre;2;2015;AC7;Annee_Reference;88946
AB;Bilan;Semestre;2;2015;AC7;Arrete_Actuel;72601
AB;Bilan;Semestre;2;2015;AC7;Arrete_Reference;88946
AB;Bilan;Semestre;2;2015;ACT;Annee_Reference;7994877
AB;Bilan;Semestre;2;2015;ACT;Arrete_Actuel;7940054
AB;Bilan;Semestre;2;2015;ACT;Arrete_Reference;7994877
AB;Bilan;Semestre;2;2015;CAP;Annee_Reference;635247
AB;Bilan;Semestre;2;2015;CAP;Arrete_Actuel;671172
AB;Bilan;Semestre;2;2015;CAP;Arrete_Reference;635247
AB;Bilan;Semestre;2;2015;CP1;Annee_Reference;122220
AB;Bilan;Semestre;2;2015;CP1;Arrete_Actuel;122220
AB;Bilan;Semestre;2;2015;CP1;Arrete_Reference;122220
AB;Bilan;Semestre;2;2015;CP2;Annee_Reference;423431
AB;Bilan;Semestre;2;2015;CP2;Arrete_Actuel;488066
AB;Bilan;Semestre;2;2015;CP2;Arrete_Reference;423431
AB;Bilan;Semestre;2;2015;CP3;Annee_Reference;NA
AB;Bilan;Semestre;2;2015;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2015;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;2;2015;CP4;Annee_Reference;423
AB;Bilan;Semestre;2;2015;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;2;2015;CP4;Arrete_Reference;423
AB;Bilan;Semestre;2;2015;CP5;Annee_Reference;2
AB;Bilan;Semestre;2;2015;CP5;Arrete_Actuel;5
AB;Bilan;Semestre;2;2015;CP5;Arrete_Reference;2
AB;Bilan;Semestre;2;2015;CP6;Annee_Reference;89171
AB;Bilan;Semestre;2;2015;CP6;Arrete_Actuel;60458
AB;Bilan;Semestre;2;2015;CP6;Arrete_Reference;89171
AB;Bilan;Semestre;2;2015;CP7;Annee_Reference;NA
AB;Bilan;Semestre;2;2015;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2015;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;2;2015;CPP;Annee_Reference;7994877
AB;Bilan;Semestre;2;2015;CPP;Arrete_Actuel;7940054
AB;Bilan;Semestre;2;2015;CPP;Arrete_Reference;7994877
AB;Bilan;Semestre;2;2015;PA1;Annee_Reference;427124
AB;Bilan;Semestre;2;2015;PA1;Arrete_Actuel;500194
AB;Bilan;Semestre;2;2015;PA1;Arrete_Reference;427124
AB;Bilan;Semestre;2;2015;PA2;Annee_Reference;242599
AB;Bilan;Semestre;2;2015;PA2;Arrete_Actuel;509230
AB;Bilan;Semestre;2;2015;PA2;Arrete_Reference;242599
AB;Bilan;Semestre;2;2015;PA3;Annee_Reference;5534662
AB;Bilan;Semestre;2;2015;PA3;Arrete_Actuel;5142391
AB;Bilan;Semestre;2;2015;PA3;Arrete_Reference;5534662
AB;Bilan;Semestre;2;2015;PA4;Annee_Reference;895487
AB;Bilan;Semestre;2;2015;PA4;Arrete_Actuel;911881
AB;Bilan;Semestre;2;2015;PA4;Arrete_Reference;895487
AB;Bilan;Semestre;2;2015;PA5;Annee_Reference;259758
AB;Bilan;Semestre;2;2015;PA5;Arrete_Actuel;205186
AB;Bilan;Semestre;2;2015;PA5;Arrete_Reference;259758
AB;Bilan;Semestre;2;2015;PAS;Annee_Reference;7359630
AB;Bilan;Semestre;2;2015;PAS;Arrete_Actuel;7268882
AB;Bilan;Semestre;2;2015;PAS;Arrete_Reference;7359630
AB;Bilan;Semestre;2;2016;AC1;Annee_Reference;107781
AB;Bilan;Semestre;2;2016;AC1;Arrete_Actuel;107721
AB;Bilan;Semestre;2;2016;AC1;Arrete_Reference;107781
AB;Bilan;Semestre;2;2016;AC2;Annee_Reference;193873
AB;Bilan;Semestre;2;2016;AC2;Arrete_Actuel;169829
AB;Bilan;Semestre;2;2016;AC2;Arrete_Reference;193873
AB;Bilan;Semestre;2;2016;AC3;Annee_Reference;5971463
AB;Bilan;Semestre;2;2016;AC3;Arrete_Actuel;5893685
AB;Bilan;Semestre;2;2016;AC3;Arrete_Reference;5971463
AB;Bilan;Semestre;2;2016;AC4;Annee_Reference;905996
AB;Bilan;Semestre;2;2016;AC4;Arrete_Actuel;599200
AB;Bilan;Semestre;2;2016;AC4;Arrete_Reference;905996
AB;Bilan;Semestre;2;2016;AC5;Annee_Reference;570774
AB;Bilan;Semestre;2;2016;AC5;Arrete_Actuel;1193230
AB;Bilan;Semestre;2;2016;AC5;Arrete_Reference;570774
AB;Bilan;Semestre;2;2016;AC6;Annee_Reference;117566
AB;Bilan;Semestre;2;2016;AC6;Arrete_Actuel;120854
AB;Bilan;Semestre;2;2016;AC6;Arrete_Reference;117566
AB;Bilan;Semestre;2;2016;AC7;Annee_Reference;72601
AB;Bilan;Semestre;2;2016;AC7;Arrete_Actuel;158398
AB;Bilan;Semestre;2;2016;AC7;Arrete_Reference;72601
AB;Bilan;Semestre;2;2016;ACT;Annee_Reference;7940054
AB;Bilan;Semestre;2;2016;ACT;Arrete_Actuel;8242917
AB;Bilan;Semestre;2;2016;ACT;Arrete_Reference;7940054
AB;Bilan;Semestre;2;2016;CAP;Annee_Reference;671172
AB;Bilan;Semestre;2;2016;CAP;Arrete_Actuel;734331
AB;Bilan;Semestre;2;2016;CAP;Arrete_Reference;671172
AB;Bilan;Semestre;2;2016;CP1;Annee_Reference;122220
AB;Bilan;Semestre;2;2016;CP1;Arrete_Actuel;127313
AB;Bilan;Semestre;2;2016;CP1;Arrete_Reference;122220
AB;Bilan;Semestre;2;2016;CP2;Annee_Reference;488066
AB;Bilan;Semestre;2;2016;CP2;Arrete_Actuel;516585
AB;Bilan;Semestre;2;2016;CP2;Arrete_Reference;488066
AB;Bilan;Semestre;2;2016;CP3;Annee_Reference;NA
AB;Bilan;Semestre;2;2016;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2016;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;2;2016;CP4;Annee_Reference;423
AB;Bilan;Semestre;2;2016;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;2;2016;CP4;Arrete_Reference;423
AB;Bilan;Semestre;2;2016;CP5;Annee_Reference;5
AB;Bilan;Semestre;2;2016;CP5;Arrete_Actuel;4
AB;Bilan;Semestre;2;2016;CP5;Arrete_Reference;5
AB;Bilan;Semestre;2;2016;CP6;Annee_Reference;60458
AB;Bilan;Semestre;2;2016;CP6;Arrete_Actuel;90006
AB;Bilan;Semestre;2;2016;CP6;Arrete_Reference;60458
AB;Bilan;Semestre;2;2016;CP7;Annee_Reference;NA
AB;Bilan;Semestre;2;2016;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2016;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;2;2016;CPP;Annee_Reference;7940054
AB;Bilan;Semestre;2;2016;CPP;Arrete_Actuel;8242917
AB;Bilan;Semestre;2;2016;CPP;Arrete_Reference;7940054
AB;Bilan;Semestre;2;2016;PA1;Annee_Reference;500194
AB;Bilan;Semestre;2;2016;PA1;Arrete_Actuel;818196
AB;Bilan;Semestre;2;2016;PA1;Arrete_Reference;500194
AB;Bilan;Semestre;2;2016;PA2;Annee_Reference;509230
AB;Bilan;Semestre;2;2016;PA2;Arrete_Actuel;468866
AB;Bilan;Semestre;2;2016;PA2;Arrete_Reference;509230
AB;Bilan;Semestre;2;2016;PA3;Annee_Reference;5142391
AB;Bilan;Semestre;2;2016;PA3;Arrete_Actuel;5116938
AB;Bilan;Semestre;2;2016;PA3;Arrete_Reference;5142391
AB;Bilan;Semestre;2;2016;PA4;Annee_Reference;911881
AB;Bilan;Semestre;2;2016;PA4;Arrete_Actuel;914432
AB;Bilan;Semestre;2;2016;PA4;Arrete_Reference;911881
AB;Bilan;Semestre;2;2016;PA5;Annee_Reference;205186
AB;Bilan;Semestre;2;2016;PA5;Arrete_Actuel;190154
AB;Bilan;Semestre;2;2016;PA5;Arrete_Reference;205186
AB;Bilan;Semestre;2;2016;PAS;Annee_Reference;7268882
AB;Bilan;Semestre;2;2016;PAS;Arrete_Actuel;7508586
AB;Bilan;Semestre;2;2016;PAS;Arrete_Reference;7268882
AB;Bilan;Semestre;2;2017;AC1;Annee_Reference;107721
AB;Bilan;Semestre;2;2017;AC1;Arrete_Actuel;170245
AB;Bilan;Semestre;2;2017;AC1;Arrete_Reference;107721
AB;Bilan;Semestre;2;2017;AC2;Annee_Reference;169829
AB;Bilan;Semestre;2;2017;AC2;Arrete_Actuel;197032
AB;Bilan;Semestre;2;2017;AC2;Arrete_Reference;169829
AB;Bilan;Semestre;2;2017;AC3;Annee_Reference;5893685
AB;Bilan;Semestre;2;2017;AC3;Arrete_Actuel;6073730
AB;Bilan;Semestre;2;2017;AC3;Arrete_Reference;5893685
AB;Bilan;Semestre;2;2017;AC4;Annee_Reference;599200
AB;Bilan;Semestre;2;2017;AC4;Arrete_Actuel;530671
AB;Bilan;Semestre;2;2017;AC4;Arrete_Reference;599200
AB;Bilan;Semestre;2;2017;AC5;Annee_Reference;1193230
AB;Bilan;Semestre;2;2017;AC5;Arrete_Actuel;1361537
AB;Bilan;Semestre;2;2017;AC5;Arrete_Reference;1193230
AB;Bilan;Semestre;2;2017;AC6;Annee_Reference;120854
AB;Bilan;Semestre;2;2017;AC6;Arrete_Actuel;163219
AB;Bilan;Semestre;2;2017;AC6;Arrete_Reference;120854
AB;Bilan;Semestre;2;2017;AC7;Annee_Reference;158398
AB;Bilan;Semestre;2;2017;AC7;Arrete_Actuel;159764
AB;Bilan;Semestre;2;2017;AC7;Arrete_Reference;158398
AB;Bilan;Semestre;2;2017;ACT;Annee_Reference;8242917
AB;Bilan;Semestre;2;2017;ACT;Arrete_Actuel;8656198
AB;Bilan;Semestre;2;2017;ACT;Arrete_Reference;8242917
AB;Bilan;Semestre;2;2017;CAP;Annee_Reference;734331
AB;Bilan;Semestre;2;2017;CAP;Arrete_Actuel;818957
AB;Bilan;Semestre;2;2017;CAP;Arrete_Reference;734331
AB;Bilan;Semestre;2;2017;CP1;Annee_Reference;127313
AB;Bilan;Semestre;2;2017;CP1;Arrete_Actuel;132405
AB;Bilan;Semestre;2;2017;CP1;Arrete_Reference;127313
AB;Bilan;Semestre;2;2017;CP2;Annee_Reference;516585
AB;Bilan;Semestre;2;2017;CP2;Arrete_Actuel;572213
AB;Bilan;Semestre;2;2017;CP2;Arrete_Reference;516585
AB;Bilan;Semestre;2;2017;CP3;Annee_Reference;NA
AB;Bilan;Semestre;2;2017;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2017;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;2;2017;CP4;Annee_Reference;423
AB;Bilan;Semestre;2;2017;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;2;2017;CP4;Arrete_Reference;423
AB;Bilan;Semestre;2;2017;CP5;Annee_Reference;4
AB;Bilan;Semestre;2;2017;CP5;Arrete_Actuel;5
AB;Bilan;Semestre;2;2017;CP5;Arrete_Reference;4
AB;Bilan;Semestre;2;2017;CP6;Annee_Reference;90006
AB;Bilan;Semestre;2;2017;CP6;Arrete_Actuel;113911
AB;Bilan;Semestre;2;2017;CP6;Arrete_Reference;90006
AB;Bilan;Semestre;2;2017;CP7;Annee_Reference;NA
AB;Bilan;Semestre;2;2017;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2017;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;2;2017;CPP;Annee_Reference;8242917
AB;Bilan;Semestre;2;2017;CPP;Arrete_Actuel;8656198
AB;Bilan;Semestre;2;2017;CPP;Arrete_Reference;8242917
AB;Bilan;Semestre;2;2017;PA1;Annee_Reference;818196
AB;Bilan;Semestre;2;2017;PA1;Arrete_Actuel;1174816
AB;Bilan;Semestre;2;2017;PA1;Arrete_Reference;818196
AB;Bilan;Semestre;2;2017;PA2;Annee_Reference;468866
AB;Bilan;Semestre;2;2017;PA2;Arrete_Actuel;385115
AB;Bilan;Semestre;2;2017;PA2;Arrete_Reference;468866
AB;Bilan;Semestre;2;2017;PA3;Annee_Reference;5116938
AB;Bilan;Semestre;2;2017;PA3;Arrete_Actuel;5137206
AB;Bilan;Semestre;2;2017;PA3;Arrete_Reference;5116938
AB;Bilan;Semestre;2;2017;PA4;Annee_Reference;914432
AB;Bilan;Semestre;2;2017;PA4;Arrete_Actuel;968065
AB;Bilan;Semestre;2;2017;PA4;Arrete_Reference;914432
AB;Bilan;Semestre;2;2017;PA5;Annee_Reference;190154
AB;Bilan;Semestre;2;2017;PA5;Arrete_Actuel;172039
AB;Bilan;Semestre;2;2017;PA5;Arrete_Reference;190154
AB;Bilan;Semestre;2;2017;PAS;Annee_Reference;7508586
AB;Bilan;Semestre;2;2017;PAS;Arrete_Actuel;7837241
AB;Bilan;Semestre;2;2017;PAS;Arrete_Reference;7508586
AB;Bilan;Semestre;2;2018;AC1;Annee_Reference;170245
AB;Bilan;Semestre;2;2018;AC1;Arrete_Actuel;402287
AB;Bilan;Semestre;2;2018;AC1;Arrete_Reference;170245
AB;Bilan;Semestre;2;2018;AC2;Annee_Reference;197032
AB;Bilan;Semestre;2;2018;AC2;Arrete_Actuel;183294
AB;Bilan;Semestre;2;2018;AC2;Arrete_Reference;197032
AB;Bilan;Semestre;2;2018;AC3;Annee_Reference;6073730
AB;Bilan;Semestre;2;2018;AC3;Arrete_Actuel;5929248
AB;Bilan;Semestre;2;2018;AC3;Arrete_Reference;6073730
AB;Bilan;Semestre;2;2018;AC4;Annee_Reference;530671
AB;Bilan;Semestre;2;2018;AC4;Arrete_Actuel;285622
AB;Bilan;Semestre;2;2018;AC4;Arrete_Reference;530671
AB;Bilan;Semestre;2;2018;AC5;Annee_Reference;1361537
AB;Bilan;Semestre;2;2018;AC5;Arrete_Actuel;1612371
AB;Bilan;Semestre;2;2018;AC5;Arrete_Reference;1361537
AB;Bilan;Semestre;2;2018;AC6;Annee_Reference;163219
AB;Bilan;Semestre;2;2018;AC6;Arrete_Actuel;166778
AB;Bilan;Semestre;2;2018;AC6;Arrete_Reference;163219
AB;Bilan;Semestre;2;2018;AC7;Annee_Reference;159764
AB;Bilan;Semestre;2;2018;AC7;Arrete_Actuel;233528
AB;Bilan;Semestre;2;2018;AC7;Arrete_Reference;159764
AB;Bilan;Semestre;2;2018;ACT;Annee_Reference;8656198
AB;Bilan;Semestre;2;2018;ACT;Arrete_Actuel;8813128
AB;Bilan;Semestre;2;2018;ACT;Arrete_Reference;8656198
AB;Bilan;Semestre;2;2018;CAP;Annee_Reference;818957
AB;Bilan;Semestre;2;2018;CAP;Arrete_Actuel;905281
AB;Bilan;Semestre;2;2018;CAP;Arrete_Reference;818957
AB;Bilan;Semestre;2;2018;CP1;Annee_Reference;132405
AB;Bilan;Semestre;2;2018;CP1;Arrete_Actuel;132405
AB;Bilan;Semestre;2;2018;CP1;Arrete_Reference;132405
AB;Bilan;Semestre;2;2018;CP2;Annee_Reference;572213
AB;Bilan;Semestre;2;2018;CP2;Arrete_Actuel;652478
AB;Bilan;Semestre;2;2018;CP2;Arrete_Reference;572213
AB;Bilan;Semestre;2;2018;CP3;Annee_Reference;NA
AB;Bilan;Semestre;2;2018;CP3;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2018;CP3;Arrete_Reference;NA
AB;Bilan;Semestre;2;2018;CP4;Annee_Reference;423
AB;Bilan;Semestre;2;2018;CP4;Arrete_Actuel;423
AB;Bilan;Semestre;2;2018;CP4;Arrete_Reference;423
AB;Bilan;Semestre;2;2018;CP5;Annee_Reference;5
AB;Bilan;Semestre;2;2018;CP5;Arrete_Actuel;5
AB;Bilan;Semestre;2;2018;CP5;Arrete_Reference;5
AB;Bilan;Semestre;2;2018;CP6;Annee_Reference;113911
AB;Bilan;Semestre;2;2018;CP6;Arrete_Actuel;119970
AB;Bilan;Semestre;2;2018;CP6;Arrete_Reference;113911
AB;Bilan;Semestre;2;2018;CP7;Annee_Reference;NA
AB;Bilan;Semestre;2;2018;CP7;Arrete_Actuel;NA
AB;Bilan;Semestre;2;2018;CP7;Arrete_Reference;NA
AB;Bilan;Semestre;2;2018;CPP;Annee_Reference;8656198
AB;Bilan;Semestre;2;2018;CPP;Arrete_Actuel;8813128
AB;Bilan;Semestre;2;2018;CPP;Arrete_Reference;8656198
AB;Bilan;Semestre;2;2018;PA1;Annee_Reference;1174816
AB;Bilan;Semestre;2;2018;PA1;Arrete_Actuel;1072065
AB;Bilan;Semestre;2;2018;PA1;Arrete_Reference;1174816
AB;Bilan;Semestre;2;2018;PA2;Annee_Reference;385115
AB;Bilan;Semestre;2;2018;PA2;Arrete_Actuel;235057
AB;Bilan;Semestre;2;2018;PA2;Arrete_Reference;385115
AB;Bilan;Semestre;2;2018;PA3;Annee_Reference;5137206
AB;Bilan;Semestre;2;2018;PA3;Arrete_Actuel;5516889
AB;Bilan;Semestre;2;2018;PA3;Arrete_Reference;5137206
AB;Bilan;Semestre;2;2018;PA4;Annee_Reference;968065
AB;Bilan;Semestre;2;2018;PA4;Arrete_Actuel;876255
AB;Bilan;Semestre;2;2018;PA4;Arrete_Reference;968065
AB;Bilan;Semestre;2;2018;PA5;Annee_Reference;172039
AB;Bilan;Semestre;2;2018;PA5;Arrete_Actuel;207581
AB;Bilan;Semestre;2;2018;PA5;Arrete_Reference;172039
AB;Bilan;Semestre;2;2018;PAS;Annee_Reference;7837241
AB;Bilan;Semestre;2;2018;PAS;Arrete_Actuel;7907847
AB;Bilan;Semestre;2;2018;PAS;Arrete_Reference;7837241
AB;Bilan;Semestre;2;2019;AC1;Annee_Reference;402287
AB;Bilan;Semestre;2;2019;AC1;Arrete_Actuel;788319
AB;Bilan;Semestre;2;2019;AC1;Arrete_Reference;402287
AB;Bilan;Semestre;2;2019;AC2;Annee_Reference;183294
AB;Bilan;Semestre;2;2019;AC2;Arrete_Actuel;241527
